T_eV,sigma_pwba,corr_stage1_mc,corr_stage2_rel_long,corr_stage3_rel_trans,corr_stage4_density,sigma_corrected,use_mc,use_rel_long,use_rel_trans,use_density_effect
118.07128466661891,2.4374308107517247e-20,-6.956566830180859e-21,0.0,0.0,0.0,1.7417741277336388e-20,1,0,0,0
120.82709350447759,2.422877990867233e-20,-6.880813019110709e-21,0.0,0.0,0.0,1.7347966889561622e-20,1,0,0,0
123.6472235053715,2.408673997914259e-20,-6.796756595579432e-21,0.0,0.0,0.0,1.728998338356316e-20,1,0,0,0
126.53317593889429,2.3943763617407778e-20,-6.711966448351175e-21,0.0,0.0,0.0,1.7231797169056603e-20,1,0,0,0
129.4864871145905,2.3806237374667763e-20,-6.627172803417405e-21,0.0,0.0,0.0,1.7179064571250358e-20,1,0,0,0
132.5087291997954,2.3647739159804887e-20,-6.536017948337382e-21,0.0,0.0,0.0,1.7111721211467505e-20,1,0,0,0
135.60151105656334,2.3394973449717295e-20,-6.4338258385386624e-21,0.0,0.0,0.0,1.6961147611178633e-20,1,0,0,0
138.76647909813084,2.3235641083840423e-20,-6.342224411517303e-21,0.0,0.0,0.0,1.689341667232312e-20,1,0,0,0
142.00531816536818,2.3048686743556375e-20,-6.241020657273247e-21,0.0,0.0,0.0,1.680766608628313e-20,1,0,0,0
145.31975242368955,2.2894851316389968e-20,-6.148682656811568e-21,0.0,0.0,0.0,1.67461686595784e-20,1,0,0,0
148.71154628089536,2.271012902541699e-20,-6.047687633607228e-21,0.0,0.0,0.0,1.6662441391809763e-20,1,0,0,0
152.1825053264387,2.2530854773837196e-20,-5.948621698038333e-21,0.0,0.0,0.0,1.6582233075798863e-20,1,0,0,0
155.73447729261352,2.2315877239063835e-20,-5.839655839869504e-21,0.0,0.0,0.0,1.6476221399194332e-20,1,0,0,0
159.36935303817745,2.2097973058837912e-20,-5.736684722377877e-21,0.0,0.0,0.0,1.6361288336460035e-20,1,0,0,0
163.08906755493325,2.1895131302139305e-20,-5.6315942375458804e-21,0.0,0.0,0.0,1.6263537064593425e-20,1,0,0,0
166.89560099780232,2.1699514697388075e-20,-5.52791101051517e-21,0.0,0.0,0.0,1.6171603686872905e-20,1,0,0,0
170.7909797389427,2.148608485851531e-20,-5.419254717730992e-21,0.0,0.0,0.0,1.6066830140784317e-20,1,0,0,0
174.77727744646808,2.127967588945086e-20,-5.314227850974678e-21,0.0,0.0,0.0,1.5965448038476182e-20,1,0,0,0
178.85661618834618,2.1067976570813842e-20,-5.207074627897316e-21,0.0,0.0,0.0,1.5860901942916526e-20,1,0,0,0
183.0311675620613,2.0857849054658015e-20,-5.100953005186525e-21,0.0,0.0,0.0,1.575689604947149e-20,1,0,0,0
187.30315385064384,2.0527176615984355e-20,-4.982994328503119e-21,0.0,0.0,0.0,1.5544182287481236e-20,1,0,0,0
191.6748492056815,2.032129525032187e-20,-4.87909410766843e-21,0.0,0.0,0.0,1.544220114265344e-20,1,0,0,0
196.14858085794293,2.011173072826674e-20,-4.7752161015255935e-21,0.0,0.0,0.0,1.5336514626741146e-20,1,0,0,0
200.72673035625684,1.9896384543856638e-20,-4.670392202379026e-21,0.0,0.0,0.0,1.5225992341477612e-20,1,0,0,0
205.41173483530642,1.9665234586979448e-20,-4.5638933142208246e-21,0.0,0.0,0.0,1.5101341272758624e-20,1,0,0,0
210.20608831301584,1.942569569658525e-20,-4.455791332480459e-21,0.0,0.0,0.0,1.496990436410479e-20,1,0,0,0
215.11234301821673,1.9212707461359173e-20,-4.35461325217672e-21,0.0,0.0,0.0,1.4858094209182453e-20,1,0,0,0
220.13311074930323,1.8992290439029038e-20,-4.252844645941438e-21,0.0,0.0,0.0,1.47394457930876e-20,1,0,0,0
225.27106426459804,1.8750503663483865e-20,-4.147836320437291e-21,0.0,0.0,0.0,1.4602667343046574e-20,1,0,0,0
230.52893870517084,1.8496623603035212e-20,-4.047583499338212e-21,0.0,0.0,0.0,1.4449040103697e-20,1,0,0,0
235.9095330508634,1.827170404962059e-20,-3.94835525969522e-21,0.0,0.0,0.0,1.432334878992537e-20,1,0,0,0
241.41571161030177,1.802031351512661e-20,-3.845102471512844e-21,0.0,0.0,0.0,1.4175211043613766e-20,1,0,0,0
247.05040554568254,1.781565219590816e-20,-3.750884060782508e-21,0.0,0.0,0.0,1.4064768135125653e-20,1,0,0,0
252.81661443315005,1.7581771934125956e-20,-3.653806845604513e-21,0.0,0.0,0.0,1.3927965088521443e-20,1,0,0,0
258.7174078595924,1.7363090372279984e-20,-3.560630349855568e-21,0.0,0.0,0.0,1.3802460022424416e-20,1,0,0,0
264.75592705670664,1.7129667202538662e-20,-3.4655293691367815e-21,0.0,0.0,0.0,1.366413783340188e-20,1,0,0,0
270.93538657320516,1.6898867093854555e-20,-3.3729488522042804e-21,0.0,0.0,0.0,1.3525918241650275e-20,1,0,0,0
277.2590759860481,1.669428358739285e-20,-3.2850484923216346e-21,0.0,0.0,0.0,1.3409235095071214e-20,1,0,0,0
283.73036165162114,1.644841912964418e-20,-3.191833718910399e-21,0.0,0.0,0.0,1.3256585410733781e-20,1,0,0,0
