8.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00
9.000000000E+00 6.672002745E+03 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00
1.000000000E+01 2.074118877E+04 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00
1.100000000E+01 2.887576220E+04 8.328969140E-01 0.000000000E+00 0.000000000E+00 0.000000000E+00
1.200000000E+01 3.251418489E+04 3.676876283E+00 3.210247738E+00 0.000000000E+00 0.000000000E+00
1.300000000E+01 3.459784954E+04 1.002496429E+01 1.623467175E+01 1.811739437E-01 0.000000000E+00
1.400000000E+01 3.615258930E+04 2.223158734E+01 4.279220057E+01 1.910968127E+00 4.730373991E-03
1.500000000E+01 3.819003426E+04 4.411662091E+01 8.718907352E+01 5.804340842E+00 8.956246736E-02
1.600000000E+01 4.283104099E+04 8.213456961E+01 1.532113263E+02 1.234584876E+01 2.996882732E-01
1.700000000E+01 5.542853647E+04 1.520405935E+02 2.478202843E+02 2.191520374E+01 6.651941383E-01
1.800000000E+01 8.245584633E+04 3.492636759E+02 4.249833129E+02 3.860703459E+01 1.288445241E+00
1.900000000E+01 1.119432775E+05 1.096545651E+03 8.186843705E+02 7.296183192E+01 2.638913066E+00
2.000000000E+01 1.314457398E+05 3.410105042E+03 1.469049525E+03 1.255448205E+02 4.891450344E+00
2.200000000E+01 1.519742949E+05 1.917973896E+04 4.282535110E+03 3.213433224E+02 1.397493974E+01
2.400000000E+01 1.611579289E+05 3.142883538E+04 1.314428435E+04 8.488070870E+02 3.985590503E+01
2.600000000E+01 1.649496340E+05 3.718972650E+04 3.207081824E+04 2.524253501E+03 1.357783897E+02
2.800000000E+01 1.658380201E+05 4.028454054E+04 5.130561000E+04 8.699226602E+03 9.022046108E+02
3.000000000E+01 1.650457540E+05 4.197848616E+04 6.345885685E+04 1.940314582E+04 5.820154800E+03
3.200000000E+01 1.632508113E+05 4.284179955E+04 7.094065434E+04 2.782122156E+04 1.023767768E+04
3.400000000E+01 1.608473972E+05 4.317841043E+04 7.557799303E+04 3.303396887E+04 1.259218260E+04
3.600000000E+01 1.580836402E+05 4.316871803E+04 7.844388706E+04 3.634540629E+04 1.402339355E+04
3.800000000E+01 1.551172206E+05 4.292731252E+04 8.014408513E+04 3.850080630E+04 1.494444920E+04
4.000000000E+01 1.520472172E+05 4.252832688E+04 8.104503696E+04 3.990252964E+04 1.554475691E+04
4.200000000E+01 1.489421471E+05 4.202363553E+04 8.138172337E+04 4.078675328E+04 1.592878285E+04
4.400000000E+01 1.458491298E+05 4.144819286E+04 8.131284096E+04 4.130351339E+04 1.616072594E+04
4.600000000E+01 1.427989319E+05 4.082616501E+04 8.095006382E+04 4.155392173E+04 1.628283042E+04
4.800000000E+01 1.398109447E+05 4.017595575E+04 8.037385689E+04 4.160860367E+04 1.632421207E+04
5.000000000E+01 1.368962496E+05 3.951097743E+04 7.964303905E+04 4.151807556E+04 1.630538423E+04
5.500000000E+01 1.299559956E+05 3.786325296E+04 7.740474083E+04 4.084169209E+04 1.607339462E+04
6.000000000E+01 1.235841127E+05 3.622355268E+04 7.489201027E+04 3.986605833E+04 1.570316943E+04
6.500000000E+01 1.177421192E+05 3.466746458E+04 7.227089401E+04 3.875388894E+04 1.527792601E+04
7.000000000E+01 1.124003704E+05 3.321100018E+04 6.967600575E+04 3.757845260E+04 1.483838906E+04
7.500000000E+01 1.075186138E+05 3.185643583E+04 6.717103044E+04 3.638424007E+04 1.437882407E+04
8.000000000E+01 1.030621006E+05 3.059262356E+04 6.478367346E+04 3.520981489E+04 1.392305669E+04
8.500000000E+01 9.891555627E+04 2.941077718E+04 6.252395792E+04 3.407515676E+04 1.347472888E+04
9.000000000E+01 9.511800283E+04 2.832973662E+04 6.039276240E+04 3.298984020E+04 1.304687946E+04
9.500000000E+01 9.163556401E+04 2.733490767E+04 5.838537163E+04 3.195757686E+04 1.264053826E+04
1.000000000E+02 8.836864844E+04 2.635287636E+04 5.649923506E+04 3.097838282E+04 1.226124651E+04
1.100000000E+02 8.260713979E+04 2.463526908E+04 5.302675898E+04 2.915723563E+04 1.153868330E+04
1.200000000E+02 7.740397590E+04 2.317443980E+04 4.997143661E+04 2.754154609E+04 1.091869499E+04
1.400000000E+02 6.896953619E+04 2.063980660E+04 4.482241254E+04 2.478920253E+04 9.796217415E+03
1.600000000E+02 6.230077086E+04 1.866438208E+04 4.065379311E+04 2.253836095E+04 8.961749961E+03
1.800000000E+02 5.718266293E+04 1.715107677E+04 3.721580166E+04 2.067769684E+04 8.226352802E+03
2.000000000E+02 5.236504046E+04 1.564863453E+04 3.428058491E+04 1.910779206E+04 7.527745968E+03
2.500000000E+02 4.394391734E+04 1.310026918E+04 2.878448707E+04 1.608346956E+04 6.417250640E+03
3.000000000E+02 3.765489601E+04 1.134264683E+04 2.482196589E+04 1.396073562E+04 5.578407411E+03
3.500000000E+02 3.364970674E+04 9.913840841E+03 2.202866004E+04 1.223644135E+04 4.838279130E+03
4.000000000E+02 2.981676121E+04 9.029010732E+03 1.961493450E+04 1.105185420E+04 4.416345830E+03
4.500000000E+02 2.709156035E+04 8.066425043E+03 1.776430393E+04 9.984177040E+03 3.957136571E+03
5.000000000E+02 2.462531615E+04 7.382221071E+03 1.643623187E+04 9.110883881E+03 3.583644810E+03
5.390000000E+02 2.315653595E+04 6.938180019E+03 1.531831487E+04 8.674812491E+03 3.407313604E+03
5.400000000E+02 2.312654367E+04 6.926489105E+03 1.529350279E+04 8.665496833E+03 3.406852990E+03
6.000000000E+02 2.161522085E+04 6.267134575E+03 1.396693593E+04 7.868598179E+03 3.122646878E+03
7.000000000E+02 1.871931494E+04 5.595090007E+03 1.218607456E+04 6.913234899E+03 2.736119971E+03
8.000000000E+02 1.660998099E+04 4.975165343E+03 1.091090578E+04 6.114647504E+03 2.416975308E+03
9.000000000E+02 1.502317546E+04 4.452976954E+03 1.001193202E+04 5.554347188E+03 2.174022954E+03
1.000000000E+03 1.386134154E+04 4.048749645E+03 9.056782543E+03 5.166985698E+03 2.062873563E+03
1.500000000E+03 9.647666773E+03 2.847202871E+03 6.370328582E+03 3.576292796E+03 1.404726591E+03
2.000000000E+03 7.485496804E+03 2.200170903E+03 4.897796570E+03 2.781298252E+03 1.097514189E+03
2.500000000E+03 6.158217888E+03 1.800978489E+03 4.009916514E+03 2.276462384E+03 8.971070771E+02
3.000000000E+03 5.385289637E+03 1.531146261E+03 3.407068906E+03 1.934538525E+03 7.619814800E+02
3.500000000E+03 4.657236718E+03 1.370201350E+03 2.972642819E+03 1.686268063E+03 6.636461344E+02
4.000000000E+03 4.126366245E+03 1.211548850E+03 2.669931342E+03 1.498660136E+03 5.887556885E+02
4.500000000E+03 3.712859915E+03 1.084901334E+03 2.439627292E+03 1.364513381E+03 5.312327898E+02
5.000000000E+03 3.378878296E+03 9.853481306E+02 2.206880652E+03 1.262143425E+03 5.006558654E+02
6.000000000E+03 2.870905666E+03 8.351292542E+02 1.865218558E+03 1.061778819E+03 4.176081226E+02
7.000000000E+03 2.500976429E+03 7.268025233E+02 1.621682517E+03 9.227595142E+02 3.626854699E+02
8.000000000E+03 2.219219974E+03 6.440101434E+02 1.437069556E+03 8.178572001E+02 3.213050460E+02
9.000000000E+03 1.996829764E+03 5.788759958E+02 1.291804603E+03 7.353828628E+02 2.888203081E+02
1.000000000E+04 1.816529778E+03 5.261436563E+02 1.174336826E+03 6.686843898E+02 2.625782228E+02
2.000000000E+04 9.383538063E+02 2.863721866E+02 6.172314606E+02 3.600329306E+02 1.360832886E+02
3.000000000E+04 6.493117012E+02 1.978103864E+02 4.262806266E+02 2.491346876E+02 9.385396734E+01
4.000000000E+04 4.997256294E+02 1.519347115E+02 3.276102365E+02 1.916962682E+02 7.241835687E+01
5.000000000E+04 4.076863304E+02 1.241355910E+02 2.669781176E+02 1.563742307E+02 5.882941544E+01
6.000000000E+04 3.450979412E+02 1.051029135E+02 2.258192237E+02 1.323250915E+02 4.961014391E+01
7.000000000E+04 2.996722711E+02 9.120294684E+01 1.959451973E+02 1.149356820E+02 4.324055341E+01
8.000000000E+04 2.651511105E+02 8.065433276E+01 1.732758112E+02 1.016481184E+02 3.824164148E+01
9.000000000E+04 2.379967625E+02 7.236097641E+01 1.554537173E+02 9.124350281E+01 3.403621524E+01
1.000000000E+05 2.160499347E+02 6.565110100E+01 1.410421441E+02 8.285980341E+01 3.098393369E+01
1.100000000E+05 1.979328356E+02 6.012449593E+01 1.291477084E+02 7.590395752E+01 2.859180835E+01
1.200000000E+05 1.827165343E+02 5.549090351E+01 1.191743415E+02 7.003759180E+01 2.642109076E+01
1.300000000E+05 1.697483882E+02 5.153871025E+01 1.106954280E+02 6.504601617E+01 2.439249816E+01
1.400000000E+05 1.585587682E+02 4.812577099E+01 1.033952719E+02 6.076018001E+01 2.263429088E+01
1.500000000E+05 1.488016596E+02 4.515190247E+01 9.703754505E+01 5.703798017E+01 2.117217193E+01
1.600000000E+05 1.402157410E+02 4.253849761E+01 9.144431444E+01 5.376482788E+01 1.995223302E+01
1.700000000E+05 1.325996905E+02 4.022198676E+01 8.648055763E+01 5.085386973E+01 1.891734349E+01
1.800000000E+05 1.257961361E+02 3.815243571E+01 8.204248369E+01 4.824200264E+01 1.802064464E+01
1.900000000E+05 1.196804658E+02 3.629147714E+01 7.804895875E+01 4.588370094E+01 1.721987504E+01
2.000000000E+05 1.141526453E+02 3.460920826E+01 7.443541039E+01 4.374501569E+01 1.647794507E+01
3.000000000E+05 7.852274206E+01 2.377800606E+01 5.109032046E+01 3.004857166E+01 1.109654238E+01
4.000000000E+05 6.016528858E+01 1.821436973E+01 3.909126813E+01 2.309285260E+01 8.603222744E+00
5.000000000E+05 4.891798287E+01 1.479858348E+01 3.175781640E+01 1.878709728E+01 7.040058738E+00
6.000000000E+05 4.129927754E+01 1.249097464E+01 2.679611848E+01 1.585140596E+01 5.904722313E+00
7.000000000E+05 3.578594066E+01 1.082070889E+01 2.320890508E+01 1.372703872E+01 5.110162061E+00
8.000000000E+05 3.160655631E+01 9.554103617E+00 2.049068668E+01 1.211925155E+01 4.510278118E+00
9.000000000E+05 2.832596518E+01 8.559313093E+00 1.835732003E+01 1.085833279E+01 4.036044841E+00
1.000000000E+06 2.567939685E+01 7.756799588E+00 1.663686381E+01 9.841582503E+00 3.654671642E+00
1.200000000E+06 2.166670400E+01 6.543000124E+00 1.402994864E+01 8.300889964E+00 3.078319448E+00
1.400000000E+06 1.876542562E+01 5.666585141E+00 1.214587116E+01 7.187959114E+00 2.665526386E+00
1.600000000E+06 1.656735903E+01 5.000759809E+00 1.071881322E+01 6.345321366E+00 2.355647742E+00
1.800000000E+06 1.484219935E+01 4.477799939E+00 9.599325174E+00 5.684244889E+00 2.109102419E+00
2.000000000E+06 1.345085861E+01 4.057148662E+00 8.696915237E+00 5.151148397E+00 1.907081077E+00
2.200000000E+06 1.230437936E+01 3.711530195E+00 7.953576319E+00 4.711857005E+00 1.741224553E+00
2.400000000E+06 1.134297510E+01 3.421992052E+00 7.330368998E+00 4.343496730E+00 1.604625478E+00
2.600000000E+06 1.052486324E+01 3.175427389E+00 6.800145657E+00 4.030103051E+00 1.490197991E+00
2.800000000E+06 9.819956482E+00 2.962711289E+00 6.343383486E+00 3.760151281E+00 1.391911382E+00
3.000000000E+06 9.206059621E+00 2.777297966E+00 5.945678698E+00 3.525104280E+00 1.305555307E+00
3.200000000E+06 8.666452920E+00 2.614292549E+00 5.596172766E+00 3.318513243E+00 1.228609823E+00
3.400000000E+06 8.188301523E+00 2.469897733E+00 5.286526254E+00 3.135429510E+00 1.159667116E+00
3.600000000E+06 7.761583578E+00 2.341096445E+00 5.010228522E+00 2.972001068E+00 1.097849373E+00
3.800000000E+06 7.378354071E+00 2.225461910E+00 4.762121573E+00 2.825187493E+00 1.042440885E+00
4.000000000E+06 7.032229760E+00 2.121031076E+00 4.538064805E+00 2.692555875E+00 9.927374573E-01
4.200000000E+06 6.718021760E+00 2.026210210E+00 4.334694701E+00 2.572133736E+00 9.480258330E-01
4.400000000E+06 6.431468269E+00 1.939699548E+00 4.149249723E+00 2.462302329E+00 9.076135449E-01
4.600000000E+06 6.169036501E+00 1.860431994E+00 3.979440725E+00 2.361718584E+00 8.708650628E-01
4.800000000E+06 5.927773414E+00 1.787523735E+00 3.823353680E+00 2.269257380E+00 8.372268973E-01
5.000000000E+06 5.705191581E+00 1.720235251E+00 3.679375641E+00 2.183968288E+00 8.062379510E-01
5.200000000E+06 5.499180855E+00 1.657941161E+00 3.546137671E+00 2.105042672E+00 7.775271497E-01
5.400000000E+06 5.307939274E+00 1.600107252E+00 3.422470342E+00 2.031788235E+00 7.508024927E-01
5.600000000E+06 5.129918547E+00 1.546273103E+00 3.307368656E+00 1.963609016E+00 7.258359649E-01
5.800000000E+06 4.963780681E+00 1.496038916E+00 3.199964120E+00 1.899989427E+00 7.024479838E-01
6.000000000E+06 4.808363228E+00 1.449055438E+00 3.099502317E+00 1.840481360E+00 6.804937578E-01
6.200000000E+06 4.662651226E+00 1.405016117E+00 3.005324762E+00 1.784693664E+00 6.598526160E-01
6.400000000E+06 4.525754409E+00 1.363650861E+00 2.916854100E+00 1.732283501E+00 6.404203826E-01
6.600000000E+06 4.396888536E+00 1.324720973E+00 2.833581963E+00 1.682949178E+00 6.221043290E-01
6.800000000E+06 4.275360029E+00 1.288014946E+00 2.755058939E+00 1.636424200E+00 6.048200550E-01
7.000000000E+06 4.160553216E+00 1.253344913E+00 2.680886243E+00 1.592472290E+00 5.884896881E-01
7.200000000E+06 4.051919703E+00 1.220543613E+00 2.610708757E+00 1.550883223E+00 5.730409184E-01
7.400000000E+06 3.948969428E+00 1.189461774E+00 2.544209195E+00 1.511469312E+00 5.584065266E-01
7.600000000E+06 3.851263129E+00 1.159965843E+00 2.481103175E+00 1.474062443E+00 5.445241753E-01
7.800000000E+06 3.758405938E+00 1.131936015E+00 2.421135048E+00 1.438511570E+00 5.313363152E-01
8.000000000E+06 3.670041917E+00 1.105264517E+00 2.364074341E+00 1.404680574E+00 5.187901184E-01
8.200000000E+06 3.585849385E+00 1.079854123E+00 2.309712726E+00 1.372446448E+00 5.068373823E-01
8.400000000E+06 3.505536891E+00 1.055616865E+00 2.257861409E+00 1.341697739E+00 4.954343798E-01
8.600000000E+06 3.428839737E+00 1.032472918E+00 2.208348889E+00 1.312333205E+00 4.845416443E-01
8.800000000E+06 3.355516972E+00 1.010349641E+00 2.161019012E+00 1.284260664E+00 4.741236919E-01
9.000000000E+06 3.285348772E+00 9.891807468E-01 2.115729291E+00 1.257395994E+00 4.641486960E-01
9.200000000E+06 3.218134159E+00 9.689055903E-01 2.072349433E+00 1.231662262E+00 4.545881262E-01
9.400000000E+06 3.153689014E+00 9.494685518E-01 2.030760064E+00 1.206988968E+00 4.454163739E-01
9.600000000E+06 3.091844322E+00 9.308185063E-01 1.990851596E+00 1.183311380E+00 4.366103810E-01
9.800000000E+06 3.032444644E+00 9.129083636E-01 1.952523253E+00 1.160569955E+00 4.281492865E-01
1.000000000E+07 2.975346766E+00 8.956946692E-01 1.915682190E+00 1.138709824E+00 4.200141042E-01
