1.100000000E+05 7.000000000E+00 1.443119978E+04 1.977025809E+03 2.472264128E+03 6.583089752E+01 1.058511268E+02
1.100000000E+05 7.520000000E+00 2.892858133E+04 4.052628171E+03 5.237538982E+03 1.572486417E+02 2.450774250E+02
1.100000000E+05 8.040000000E+00 7.525221611E+04 1.041464100E+04 1.426254268E+04 4.751921421E+02 7.300242112E+02
1.100000000E+05 8.560000000E+00 1.778926786E+05 2.343790322E+04 3.466103711E+04 1.262855829E+03 1.946125266E+03
1.100000000E+05 9.080000000E+00 1.608814085E+05 1.953351891E+04 3.148949071E+04 1.235322390E+03 1.943874960E+03
1.100000000E+05 9.600000000E+00 9.093966041E+04 9.939562100E+03 1.745773840E+04 7.239208602E+02 1.183768426E+03
1.100000000E+05 1.012000000E+01 7.392791337E+03 1.357629486E+04 2.576461133E+04 1.103880369E+03 1.907374780E+03
1.100000000E+05 1.064000000E+01 7.371774737E+03 1.367473615E+04 2.768497973E+04 1.192649006E+03 2.211144121E+03
1.100000000E+05 1.116000000E+01 6.139337285E+03 1.130262367E+04 2.407178979E+04 1.011366243E+03 2.039451659E+03
1.100000000E+05 1.168000000E+01 5.453323848E+03 9.851034761E+03 2.178544570E+04 8.648520570E+02 1.919476580E+03
1.100000000E+05 1.220000000E+01 5.640646261E+03 9.936196358E+03 2.257070486E+04 8.211193947E+02 2.026209591E+03
1.100000000E+05 1.272000000E+01 5.943444917E+03 1.018616363E+04 2.356844921E+04 7.643565001E+02 2.115067102E+03
1.100000000E+05 1.324000000E+01 6.356974908E+03 1.060437416E+04 2.483945495E+04 7.016454890E+02 2.192408554E+03
1.100000000E+05 1.376000000E+01 6.142155311E+03 9.993590226E+03 2.359719558E+04 5.701045870E+02 2.022148313E+03
1.100000000E+05 1.428000000E+01 6.158634755E+03 9.802507906E+03 2.326518960E+04 4.745859258E+02 1.917194149E+03
1.100000000E+05 1.480000000E+01 6.249040084E+03 9.762182547E+03 2.324461213E+04 3.972367597E+02 1.829780462E+03
1.100000000E+05 1.532000000E+01 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00
1.100000000E+05 1.584000000E+01 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00
1.100000000E+05 1.636000000E+01 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00
1.100000000E+05 1.688000000E+01 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00
1.100000000E+05 1.740000000E+01 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00
1.100000000E+05 1.792000000E+01 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00
1.100000000E+05 1.844000000E+01 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00
1.100000000E+05 1.896000000E+01 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00
1.100000000E+05 1.948000000E+01 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00
1.100000000E+05 2.000000000E+01 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00
1.100000000E+05 2.052000000E+01 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00
1.100000000E+05 2.104000000E+01 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00
1.100000000E+05 2.156000000E+01 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00
1.100000000E+05 2.208000000E+01 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00 0.000000000E+00
