1.100000000E+05 7.000000000E+00 1.331832286E+01 1.278838450E+00 1.178269137E+00 3.866010660E-02 4.510631213E-02
1.100000000E+05 7.520000000E+00 1.543777574E+01 1.665374138E+00 1.413525820E+00 5.238463531E-02 5.610834304E-02
1.100000000E+05 8.040000000E+00 1.848327659E+01 2.298557774E+00 1.809130853E+00 7.434129523E-02 7.343788917E-02
1.100000000E+05 8.560000000E+00 2.268473559E+01 3.422130615E+00 2.535787664E+00 1.137264398E-01 1.040513585E-01
1.100000000E+05 9.080000000E+00 2.271670780E+01 4.280127869E+00 3.107290865E+00 1.503224198E-01 1.283399592E-01
1.100000000E+05 9.600000000E+00 2.065304877E+01 4.601317667E+00 3.531608255E+00 1.836089757E-01 1.478318034E-01
1.100000000E+05 1.012000000E+01 3.009986242E+00 5.248315076E+00 4.708201900E+00 2.647174421E-01 2.031590285E-01
1.100000000E+05 1.064000000E+01 2.230468059E+00 5.111823266E+00 5.892646996E+00 3.647971139E-01 2.699117110E-01
1.100000000E+05 1.116000000E+01 1.622011538E+00 4.338178066E+00 6.782758858E+00 4.768904515E-01 3.449366925E-01
1.100000000E+05 1.168000000E+01 1.228613379E+00 3.526919861E+00 7.458626624E+00 6.200114558E-01 4.460281090E-01
1.100000000E+05 1.220000000E+01 9.929005431E-01 2.912981027E+00 7.950315686E+00 8.120643787E-01 5.934030309E-01
1.100000000E+05 1.272000000E+01 8.299584796E-01 2.424168164E+00 7.988624541E+00 1.024293460E+00 7.788800958E-01
1.100000000E+05 1.324000000E+01 7.153777600E-01 2.052367012E+00 7.647537548E+00 1.220462875E+00 9.876809322E-01
1.100000000E+05 1.376000000E+01 6.079165843E-01 1.701811862E+00 6.798728499E+00 1.299066643E+00 1.132763919E+00
1.100000000E+05 1.428000000E+01 5.321551570E-01 1.449494758E+00 5.977095592E+00 1.292864140E+00 1.210651035E+00
1.100000000E+05 1.480000000E+01 4.753113677E-01 1.258627026E+00 5.224801481E+00 1.209072855E+00 1.196828687E+00
1.100000000E+05 1.532000000E+01 4.259919158E-01 1.096889499E+00 4.513112950E+00 1.067046985E+00 1.095546560E+00
1.100000000E+05 1.584000000E+01 3.841200667E-01 9.626085578E-01 3.889867000E+00 9.095449833E-01 9.540263059E-01
1.100000000E+05 1.636000000E+01 3.492272137E-01 8.528106481E-01 3.367936955E+00 7.627096144E-01 8.096887507E-01
1.100000000E+05 1.688000000E+01 3.198482307E-01 7.622113272E-01 2.935049024E+00 6.357631404E-01 6.799029267E-01
1.100000000E+05 1.740000000E+01 2.972376580E-01 6.922760097E-01 2.597456491E+00 5.344204902E-01 5.747551426E-01
1.100000000E+05 1.792000000E+01 2.770722181E-01 6.316369854E-01 2.309810199E+00 4.497951814E-01 4.864314516E-01
1.100000000E+05 1.844000000E+01 2.603327313E-01 5.817466403E-01 2.075019484E+00 3.818481002E-01 4.155369449E-01
1.100000000E+05 1.896000000E+01 2.457000117E-01 5.389329525E-01 1.876973792E+00 3.262708099E-01 3.576582114E-01
1.100000000E+05 1.948000000E+01 2.317604775E-01 4.996220428E-01 1.700992008E+00 2.793517421E-01 3.088384233E-01
1.100000000E+05 2.000000000E+01 2.174449559E-01 4.612356973E-01 1.536841814E+00 2.385574931E-01 2.663183813E-01
1.100000000E+05 2.052000000E+01 2.023547197E-01 4.227730858E-01 1.380236113E+00 2.025992819E-01 2.286730842E-01
1.100000000E+05 2.104000000E+01 1.867652390E-01 3.846913834E-01 1.231885803E+00 1.710618878E-01 1.954502337E-01
1.100000000E+05 2.156000000E+01 1.713172592E-01 3.481763543E-01 1.094758624E+00 1.438556007E-01 1.665879252E-01
1.100000000E+05 2.208000000E+01 1.566420534E-01 3.143476428E-01 9.714465539E-01 1.208158716E-01 1.419676949E-01
1.100000000E+05 2.260000000E+01 1.431448819E-01 2.838385275E-01 8.629396725E-01 1.015782278E-01 1.212585985E-01
1.100000000E+05 2.312000000E+01 1.309775256E-01 2.567728737E-01 7.686950747E-01 8.563735635E-02 1.039675657E-01
1.100000000E+05 2.364000000E+01 1.201107958E-01 2.329335675E-01 6.872496105E-01 7.245215862E-02 8.954904412E-02
1.100000000E+05 2.416000000E+01 1.104220461E-01 2.119462942E-01 6.168136369E-01 6.152210652E-02 7.748943414E-02
1.100000000E+05 2.468000000E+01 1.017595364E-01 1.934069748E-01 5.556493185E-01 5.242195041E-02 6.734831678E-02
1.100000000E+05 2.520000000E+01 9.397856159E-02 1.769485231E-01 5.022466446E-01 4.480722248E-02 5.876772934E-02
1.100000000E+05 2.572000000E+01 8.695658492E-02 1.622651104E-01 4.553687882E-01 3.840522419E-02 5.146465574E-02
1.100000000E+05 2.624000000E+01 8.059591018E-02 1.491126331E-01 4.140304750E-01 3.300131232E-02 4.521738011E-02
1.100000000E+05 2.676000000E+01 7.482030924E-02 1.372985819E-01 3.774507810E-01 2.842553110E-02 3.985146533E-02
1.100000000E+05 2.728000000E+01 6.956964541E-02 1.266691743E-01 3.450031423E-01 2.454158297E-02 3.522784372E-02
1.100000000E+05 2.780000000E+01 6.479470137E-02 1.170977684E-01 3.161730295E-01 2.123850997E-02 3.123368599E-02
1.100000000E+05 2.832000000E+01 6.045317323E-02 1.084761047E-01 2.905264375E-01 1.842473446E-02 2.777583417E-02
1.100000000E+05 2.884000000E+01 5.650702694E-02 1.007084979E-01 2.676884930E-01 1.602388357E-02 2.477625175E-02
1.100000000E+05 2.936000000E+01 5.292101522E-02 9.370842218E-02 2.473298934E-01 1.397184511E-02 2.216890493E-02
1.100000000E+05 2.988000000E+01 4.966201212E-02 8.739673738E-02 2.291586454E-01 1.221462419E-02 1.989758625E-02
1.100000000E+05 3.040000000E+01 4.669883247E-02 8.170088201E-02 2.129149896E-01 1.070670572E-02 1.791432700E-02
