1.00000000000e+01	0.00000000000e+00	0.00000000000e+00
1.00000000000e+01	9.79441647862e-12	1.52311496748e-12
1.00000000000e+01	1.53037757478e-11	2.37987407559e-12
1.00000000000e+01	2.20374370768e-11	3.42692541011e-12
1.00000000000e+01	2.99954004655e-11	4.66449101566e-12
1.00000000000e+01	3.91776659140e-11	6.09234884763e-12
1.00000000000e+01	4.95842334221e-11	7.71060992832e-12
1.00000000000e+01	6.12151029898e-11	9.51927425774e-12
1.00000000000e+01	7.40702746171e-11	1.15183418359e-11
1.00000000000e+01	8.81497483039e-11	1.37078126627e-11
1.00000000000e+01	1.03453524050e-10	1.60875757160e-11
1.00000000000e+01	1.19981601856e-10	1.86578530403e-11
1.00000000000e+01	1.37733981721e-10	2.14184225911e-11
1.00000000000e+01	1.56710663645e-10	2.43693953905e-11
1.00000000000e+01	1.76911647628e-10	2.75107714387e-11
1.00000000000e+01	1.98336933671e-10	3.08425507356e-11
1.00000000000e+01	2.20986521772e-10	3.43646222589e-11
1.00000000000e+01	2.44860411932e-10	3.80772080533e-11
1.00000000000e+01	2.69958604151e-10	4.19800860740e-11
1.00000000000e+01	2.96281098429e-10	4.60733673435e-11
1.00000000000e+01	3.23827894765e-10	5.03570518617e-11
1.00000000000e+01	3.52598993160e-10	5.48311396287e-11
1.00000000000e+01	3.82594393613e-10	5.94956306443e-11
1.00000000000e+01	4.13814096124e-10	6.43504138864e-11
1.00000000000e+01	4.46258100693e-10	6.93957113995e-11
1.00000000000e+01	4.79926407320e-10	7.46313011390e-11
1.00000000000e+01	5.14819016005e-10	8.00572941273e-11
1.00000000000e+01	5.50935926747e-10	8.56736903643e-11
1.00000000000e+01	5.88277139546e-10	9.14803788277e-11
1.00000000000e+01	6.26842654403e-10	9.74775815621e-11
1.00000000000e+01	6.66632471317e-10	1.03665076523e-10
1.00000000000e+01	7.07646590288e-10	1.10043085755e-10
1.00000000000e+01	7.49885011316e-10	1.16611387213e-10
1.00000000000e+01	7.93347734400e-10	1.23370091920e-10
1.00000000000e+01	8.38034759541e-10	1.30319088854e-10
1.00000000000e+01	8.83946086737e-10	1.37458600058e-10
1.00000000000e+01	9.31081715990e-10	1.44788514511e-10
1.00000000000e+01	9.79441647298e-10	1.52308721191e-10
1.00000000000e+01	1.53037757338e-09	2.37982411555e-10
1.00000000000e+01	2.20374370476e-09	3.42694650435e-10
1.00000000000e+01	2.99954004114e-09	4.66445437830e-10
1.00000000000e+01	3.91776658218e-09	6.09234884763e-10
1.00000000000e+01	4.95842332747e-09	7.71062880212e-10
1.00000000000e+01	6.12151027654e-09	9.51929424176e-10
1.00000000000e+01	7.40702742890e-09	1.15183462768e-09
1.00000000000e+01	8.81497478396e-09	1.37077837969e-09
1.00000000000e+01	1.03453523411e-08	1.60876079125e-09
1.00000000000e+01	1.19981600997e-08	1.86578164030e-09
1.00000000000e+01	1.37733980590e-08	2.14184125991e-09
1.00000000000e+01	1.56710662181e-08	2.43693931701e-09
1.00000000000e+01	1.76911645764e-08	2.75107603365e-09
1.00000000000e+01	1.98336931328e-08	3.08425140982e-09
1.00000000000e+01	2.20986518864e-08	3.43646522349e-09
1.00000000000e+01	2.44860408363e-08	3.80771769670e-09
1.00000000000e+01	2.69958599814e-08	4.19800882945e-09
1.00000000000e+01	2.96281093205e-08	4.60733851071e-09
1.00000000000e+01	3.23827888526e-08	5.03570674049e-09
1.00000000000e+01	3.52598985764e-08	5.48311351878e-09
1.00000000000e+01	3.82594384906e-08	5.94955895661e-09
