1.70000000 0.0000000000 0.00000000
1.70000000 0.0000761524 1.00000000
1.70000000 0.0003045865 2.00000000
1.70000000 0.0006852326 3.00000000
1.70000000 0.0012179749 4.00000000
1.70000000 0.0019026510 5.00000000
1.70000000 0.0027390523 6.00000000
1.70000000 0.0037269242 7.00000000
1.70000000 0.0048659656 8.00000000
1.70000000 0.0061558297 9.00000000
1.70000000 0.0075961235 10.00000000
1.70000000 0.0091864083 11.00000000
1.70000000 0.0109261996 12.00000000
1.70000000 0.0128149676 13.00000000
1.70000000 0.0148521369 14.00000000
1.70000000 0.0170370869 15.00000000
1.70000000 0.0193691520 16.00000000
1.70000000 0.0218476220 17.00000000
1.70000000 0.0244717419 18.00000000
1.70000000 0.0272407122 19.00000000
1.70000000 0.0301536896 20.00000000
1.70000000 0.0332097868 21.00000000
1.70000000 0.0364080727 22.00000000
1.70000000 0.0397475733 23.00000000
1.70000000 0.0432272712 24.00000000
1.70000000 0.0468461065 25.00000000
1.70000000 0.0506029769 26.00000000
1.70000000 0.0544967379 27.00000000
1.70000000 0.0585262036 28.00000000
1.70000000 0.0626901464 29.00000000
1.70000000 0.0669872981 30.00000000
1.70000000 0.0714163496 31.00000000
1.70000000 0.0759759519 32.00000000
1.70000000 0.0806647160 33.00000000
1.70000000 0.0854812137 34.00000000
1.70000000 0.0904239779 35.00000000
1.70000000 0.0954915028 36.00000000
1.70000000 0.1006822450 37.00000000
1.70000000 0.1059946232 38.00000000
1.70000000 0.1114270193 39.00000000
1.70000000 0.1169777784 40.00000000
1.70000000 0.1226452099 41.00000000
1.70000000 0.1284275873 42.00000000
1.70000000 0.1343231492 43.00000000
1.70000000 0.1403300998 44.00000000
1.70000000 0.1464466094 45.00000000
1.70000000 0.1526708148 46.00000000
1.70000000 0.1590008200 47.00000000
1.70000000 0.1654346968 48.00000000
1.70000000 0.1719704855 49.00000000
1.70000000 0.1786061952 50.00000000
1.70000000 0.1853398045 51.00000000
1.70000000 0.1921692623 52.00000000
1.70000000 0.1990924884 53.00000000
1.70000000 0.2061073739 54.00000000
1.70000000 0.2132117818 55.00000000
