1.00000000000e+01	0.00000000000e+00	0.00000000000e+00
1.00000000000e+01	1.03380887839e-11	1.52311496748e-12
1.00000000000e+01	1.61532637249e-11	2.37987407559e-12
1.00000000000e+01	2.32606997638e-11	3.42692541011e-12
1.00000000000e+01	3.16603969005e-11	4.66449101566e-12
1.00000000000e+01	4.13523551352e-11	6.09234884763e-12
1.00000000000e+01	5.23365744676e-11	7.71060992832e-12
1.00000000000e+01	6.46130548978e-11	9.51927425774e-12
1.00000000000e+01	7.81817964256e-11	1.15183418359e-11
1.00000000000e+01	9.30427990511e-11	1.37078126627e-11
1.00000000000e+01	1.09196062774e-10	1.60875757160e-11
1.00000000000e+01	1.26641587595e-10	1.86578530403e-11
1.00000000000e+01	1.45379373513e-10	2.14184225911e-11
1.00000000000e+01	1.65409420528e-10	2.43693953905e-11
1.00000000000e+01	1.86731728640e-10	2.75107714387e-11
1.00000000000e+01	2.09346297850e-10	3.08425507356e-11
1.00000000000e+01	2.33253128156e-10	3.43646222589e-11
1.00000000000e+01	2.58452219559e-10	3.80772080533e-11
1.00000000000e+01	2.84943572059e-10	4.19800860740e-11
1.00000000000e+01	3.12727185656e-10	4.60733673435e-11
1.00000000000e+01	3.41803060349e-10	5.03570518617e-11
1.00000000000e+01	3.72171196139e-10	5.48311396287e-11
1.00000000000e+01	4.03831593024e-10	5.94956306443e-11
1.00000000000e+01	4.36784251006e-10	6.43504138864e-11
1.00000000000e+01	4.71029170083e-10	6.93957113995e-11
1.00000000000e+01	5.06566350256e-10	7.46313011390e-11
1.00000000000e+01	5.43395791525e-10	8.00572941273e-11
1.00000000000e+01	5.81517493889e-10	8.56736903643e-11
1.00000000000e+01	6.20931457348e-10	9.14803788277e-11
1.00000000000e+01	6.61637681902e-10	9.74775815621e-11
1.00000000000e+01	7.03636167551e-10	1.03665076523e-10
1.00000000000e+01	7.46926914294e-10	1.10043085755e-10
1.00000000000e+01	7.91509922132e-10	1.16611387213e-10
