 1.000000000e+01  0.000000000000000e+00  0.000000000e+00
 1.000000000e+01  5.669522646357087e-12  1.000000000e-04
 1.000000000e+01  8.858629134932442e-12  1.250000000e-04
 1.000000000e+01  1.275642595430108e-11  1.500000000e-04
 1.000000000e+01  1.736291310446227e-11  1.750000000e-04
 1.000000000e+01  2.267809058541512e-11  2.000000000e-04
 1.000000000e+01  2.870195839715863e-11  2.250000000e-04
 1.000000000e+01  3.543451653969165e-11  2.500000000e-04
 1.000000000e+01  4.287576501301290e-11  2.750000000e-04
 1.000000000e+01  5.102570381712094e-11  3.000000000e-04
 1.000000000e+01  5.988433295201425e-11  3.250000000e-04
 1.000000000e+01  6.945165241769115e-11  3.500000000e-04
 1.000000000e+01  7.972766221414978e-11  3.750000000e-04
 1.000000000e+01  9.071236234138821e-11  4.000000000e-04
 1.000000000e+01  1.024057527994043e-10  4.250000000e-04
 1.000000000e+01  1.148078335881960e-10  4.500000000e-04
 1.000000000e+01  1.279186047077607e-10  4.750000000e-04
 1.000000000e+01  1.417380661580960e-10  5.000000000e-04
 1.000000000e+01  1.562662179391994e-10  5.250000000e-04
 1.000000000e+01  1.715030600510679e-10  5.500000000e-04
 1.000000000e+01  1.874485924936988e-10  5.750000000e-04
 1.000000000e+01  2.041028152670889e-10  6.000000000e-04
 1.000000000e+01  2.214657283712352e-10  6.250000000e-04
 1.000000000e+01  2.395373318061343e-10  6.500000000e-04
 1.000000000e+01  2.583176255717828e-10  6.750000000e-04
 1.000000000e+01  2.778066096681770e-10  7.000000000e-04
 1.000000000e+01  2.980042840953133e-10  7.250000000e-04
 1.000000000e+01  3.189106488531879e-10  7.500000000e-04
 1.000000000e+01  3.405257039417967e-10  7.750000000e-04
 1.000000000e+01  3.628494493611358e-10  8.000000000e-04
 1.000000000e+01  3.858818851112006e-10  8.250000000e-04
 1.000000000e+01  4.096230111919869e-10  8.500000000e-04
 1.000000000e+01  4.340728276034903e-10  8.750000000e-04
 1.000000000e+01  4.592313343457060e-10  9.000000000e-04
 1.000000000e+01  4.850985314186293e-10  9.250000000e-04
 1.000000000e+01  5.116744188222551e-10  9.500000000e-04
 1.000000000e+01  5.389589965565784e-10  9.750000000e-04
 1.000000000e+01  5.669522646215943e-10  1.000000000e-03
 1.000000000e+01  8.858629134580916e-10  1.250000000e-03
 1.000000000e+01  1.275642595356998e-09  1.500000000e-03
 1.000000000e+01  1.736291310310893e-09  1.750000000e-03
 1.000000000e+01  2.267809058311006e-09  2.000000000e-03
 1.000000000e+01  2.870195839347218e-09  2.250000000e-03
 1.000000000e+01  3.543451653408060e-09  2.500000000e-03
 1.000000000e+01  4.287576500480713e-09  2.750000000e-03
 1.000000000e+01  5.102570380551014e-09  3.000000000e-03
 1.000000000e+01  5.988433293603442e-09  3.250000000e-03
 1.000000000e+01  6.945165239621135e-09  3.500000000e-03
 1.000000000e+01  7.972766218585874e-09  3.750000000e-03
 1.000000000e+01  9.071236230478100e-09  4.000000000e-03
 1.000000000e+01  1.024057527527690e-08  4.250000000e-03
 1.000000000e+01  1.148078335296000e-08  4.500000000e-03
 1.000000000e+01  1.279186046350380e-08  4.750000000e-03
 1.000000000e+01  1.417380660688334e-08  5.000000000e-03
 1.000000000e+01  1.562662178307230e-08  5.250000000e-03
 1.000000000e+01  1.715030599204303e-08  5.500000000e-03
 1.000000000e+01  1.874485923376652e-08  5.750000000e-03
 1.000000000e+01  2.041028150821240e-08  6.000000000e-03
 1.000000000e+01  2.214657281534898e-08  6.250000000e-03
 1.000000000e+01  2.395373315514319e-08  6.500000000e-03
 1.000000000e+01  2.583176252756063e-08  6.750000000e-03
 1.000000000e+01  2.778066093256555e-08  7.000000000e-03
 1.000000000e+01  2.980042837012084e-08  7.250000000e-03
 1.000000000e+01  3.189106484018803e-08  7.500000000e-03
 1.000000000e+01  3.405257034272735e-08  7.750000000e-03
 1.000000000e+01  3.628494487769763e-08  8.000000000e-03
 1.000000000e+01  3.858818844505637e-08  8.250000000e-03
 1.000000000e+01  4.096230104475972e-08  8.500000000e-03
 1.000000000e+01  4.340728267676249e-08  8.750000000e-03
 1.000000000e+01  4.592313334101809e-08  9.000000000e-03
 1.000000000e+01  4.850985303747867e-08  9.250000000e-03
 1.000000000e+01  5.116744176609497e-08  9.500000000e-03
 1.000000000e+01  5.389589952681640e-08  9.750000000e-03
 1.000000000e+01  5.669522631959098e-08  1.000000000e-02
 1.000000000e+01  8.858629099285949e-08  1.250000000e-02
 1.000000000e+01  1.275642588031734e-07  1.500000000e-02
 1.000000000e+01  1.736291296763242e-07  1.750000000e-02
 1.000000000e+01  2.267809035246109e-07  2.000000000e-02
 1.000000000e+01  2.870195802468399e-07  2.250000000e-02
 1.000000000e+01  3.543451597283254e-07  2.500000000e-02
 1.000000000e+01  4.287576418408889e-07  2.750000000e-02
 1.000000000e+01  5.102570264428596e-07  3.000000000e-02
 1.000000000e+01  5.988433133790742e-07  3.250000000e-02
 1.000000000e+01  6.945165024808770e-07  3.500000000e-02
 1.000000000e+01  7.972765935661192e-07  3.750000000e-02
 1.000000000e+01  9.071235864391609e-07  4.000000000e-02
 1.000000000e+01  1.024057480890869e-06  4.250000000e-02
 1.000000000e+01  1.148078276698616e-06  4.500000000e-02
 1.000000000e+01  1.279185973626286e-06  4.750000000e-02
 1.000000000e+01  1.417380571424269e-06  5.000000000e-02
 1.000000000e+01  1.562662069829459e-06  5.250000000e-02
 1.000000000e+01  1.715030468565263e-06  5.500000000e-02
 1.000000000e+01  1.874485607497839e-06  5.750000000e-02
 1.000000000e+01  2.041027479373881e-06  6.000000000e-02
 1.000000000e+01  2.214656236770345e-06  6.250000000e-02
 1.000000000e+01  2.395371879356664e-06  6.500000000e-02
 1.000000000e+01  2.583174406788782e-06  6.750000000e-02
 1.000000000e+01  2.778063818709150e-06  7.000000000e-02
 1.000000000e+01  2.980040114746724e-06  7.250000000e-02
 1.000000000e+01  3.189103294516973e-06  7.500000000e-02
 1.000000000e+01  3.405253357621867e-06  7.750000000e-02
 1.000000000e+01  3.628490081258616e-06  8.000000000e-02
 1.000000000e+01  3.858813458052484e-06  8.250000000e-02
 1.000000000e+01  4.096223703006519e-06  8.500000000e-02
 1.000000000e+01  4.340720815668724e-06  8.750000000e-02
 1.000000000e+01  4.592304795573612e-06  9.000000000e-02
 1.000000000e+01  4.850975642242205e-06  9.250000000e-02
 1.000000000e+01  5.116733355182027e-06  9.500000000e-02
 1.000000000e+01  5.389577662847792e-06  9.750000000e-02
 1.000000000e+01  5.669508557770324e-06  1.000000000e-01
 1.000000000e+01  8.858590682165959e-06  1.250000000e-01
 1.000000000e+01  1.275634057915241e-05  1.500000000e-01
 1.000000000e+01  1.736274847202444e-05  1.750000000e-01
 1.000000000e+01  2.267780583911576e-05  2.000000000e-01
 1.000000000e+01  2.870149915905116e-05  2.250000000e-01
 1.000000000e+01  3.543381199567937e-05  2.500000000e-01
 1.000000000e+01  4.287472638801962e-05  2.750000000e-01
 1.000000000e+01  5.102422146033951e-05  3.000000000e-01
 1.000000000e+01  5.988228384669945e-05  3.250000000e-01
 1.000000000e+01  6.944888892679954e-05  3.500000000e-01
 1.000000000e+01  7.972401194547786e-05  3.750000000e-01
 1.000000000e+01  9.070763496243895e-05  4.000000000e-01
 1.000000000e+01  1.023997176635948e-04  4.250000000e-01
 1.000000000e+01  1.148002279396806e-04  4.500000000e-01
 1.000000000e+01  1.279091439711401e-04  4.750000000e-01
 1.000000000e+01  1.417264438036130e-04  5.000000000e-01
 1.000000000e+01  1.562520907537155e-04  5.250000000e-01
 1.000000000e+01  1.714860313242206e-04  5.500000000e-01
 1.000000000e+01  1.874282396817041e-04  5.750000000e-01
 1.000000000e+01  2.040786717890689e-04  6.000000000e-01
 1.000000000e+01  2.214372834744912e-04  6.250000000e-01
 1.000000000e+01  2.395040443307416e-04  6.500000000e-01
 1.000000000e+01  2.582789064419218e-04  6.750000000e-01
 1.000000000e+01  2.777618189777463e-04  7.000000000e-01
 1.000000000e+01  2.979527295834274e-04  7.250000000e-01
 1.000000000e+01  3.188515829898636e-04  7.500000000e-01
 1.000000000e+01  3.404583224035131e-04  7.750000000e-01
 1.000000000e+01  3.627729103550119e-04  8.000000000e-01
 1.000000000e+01  3.857953092404281e-04  8.250000000e-01
 1.000000000e+01  4.095254576930628e-04  8.500000000e-01
 1.000000000e+01  4.339632684987796e-04  8.750000000e-01
 1.000000000e+01  4.591086751575757e-04  9.000000000e-01
 1.000000000e+01  4.849616339683061e-04  9.250000000e-01
 1.000000000e+01  5.115221010953848e-04  9.500000000e-01
 1.000000000e+01  5.387900054661634e-04  9.750000000e-01
 1.000000000e+01  5.667652466863368e-04  1.000000000e+00
 1.000000000e+01  6.857379450385073e-04  1.100000000e+00
 1.000000000e+01  8.160223989542155e-04  1.200000000e+00
 1.000000000e+01  9.576135087368854e-04  1.300000000e+00
 1.000000000e+01  1.110505717918995e-03  1.400000000e+00
 1.000000000e+01  1.274692724233572e-03  1.500000000e+00
 1.000000000e+01  1.450168080072126e-03  1.600000000e+00
 1.000000000e+01  1.636924881231998e-03  1.700000000e+00
 1.000000000e+01  1.834955811443843e-03  1.800000000e+00
 1.000000000e+01  2.044253097981605e-03  1.900000000e+00
 1.000000000e+01  2.264808111501496e-03  2.000000000e+00
 1.000000000e+01  2.496612188824889e-03  2.100000000e+00
 1.000000000e+01  2.739656210558560e-03  2.200000000e+00
 1.000000000e+01  2.993930645631077e-03  2.300000000e+00
 1.000000000e+01  3.259425506936749e-03  2.400000000e+00
 1.000000000e+01  3.536130117973533e-03  2.500000000e+00
 1.000000000e+01  3.824033324185268e-03  2.600000000e+00
 1.000000000e+01  4.123123815406160e-03  2.700000000e+00
 1.000000000e+01  4.433389825853002e-03  2.800000000e+00
 1.000000000e+01  4.754818856337936e-03  2.900000000e+00
 1.000000000e+01  5.087398263512280e-03  3.000000000e+00
 1.000000000e+01  5.431114970977353e-03  3.100000000e+00
 1.000000000e+01  5.785955469409007e-03  3.200000000e+00
 1.000000000e+01  6.151905816686290e-03  3.300000000e+00
 1.000000000e+01  6.528951260180860e-03  3.400000000e+00
 1.000000000e+01  6.917076981481429e-03  3.500000000e+00
 1.000000000e+01  7.316267707594437e-03  3.600000000e+00
 1.000000000e+01  7.726507344348975e-03  3.700000000e+00
 1.000000000e+01  8.147779743333965e-03  3.800000000e+00
 1.000000000e+01  8.580068324208597e-03  3.900000000e+00
 1.000000000e+01  9.023356074860350e-03  4.000000000e+00
 1.000000000e+01  9.477625096053911e-03  4.100000000e+00
 1.000000000e+01  9.942857501533642e-03  4.200000000e+00
 1.000000000e+01  1.041903542928587e-02  4.300000000e+00
 1.000000000e+01  1.090613965299725e-02  4.400000000e+00
 1.000000000e+01  1.140415099312932e-02  4.500000000e+00
 1.000000000e+01  1.191304981723826e-02  4.600000000e+00
 1.000000000e+01  1.243281556247245e-02  4.700000000e+00
 1.000000000e+01  1.296342825752699e-02  4.800000000e+00
 1.000000000e+01  1.350486697890865e-02  4.900000000e+00
 1.000000000e+01  1.405710984005423e-02  5.000000000e+00
 1.000000000e+01  2.016679291673189e-02  6.000000000e+00
 1.000000000e+01  2.732997674938112e-02  7.000000000e+00
 1.000000000e+01  3.551849771317829e-02  8.000000000e+00
 1.000000000e+01  4.470027194194589e-02  9.000000000e+00
 1.000000000e+01  5.483946364379089e-02  1.000000000e+01
 1.000000000e+01  6.589664427284751e-02  1.100000000e+01
 1.000000000e+01  7.782900319530625e-02  1.200000000e+01
 1.000000000e+01  9.059058279583256e-02  1.300000000e+01
 1.000000000e+01  1.041325221479092e-01  1.400000000e+01
 1.000000000e+01  1.184032868651623e-01  1.500000000e+01
 1.000000000e+01  1.333489420071384e-01  1.600000000e+01
 1.000000000e+01  1.489134575481071e-01  1.700000000e+01
 1.000000000e+01  1.650389591903484e-01  1.800000000e+01
 1.000000000e+01  1.816660229379864e-01  1.900000000e+01
 1.000000000e+01  1.987339975223886e-01  2.000000000e+01
 1.000000000e+01  2.161813221753112e-01  2.100000000e+01
 1.000000000e+01  2.339458037326815e-01  2.200000000e+01
 1.000000000e+01  2.519649459852548e-01  2.300000000e+01
 1.000000000e+01  2.701762809425070e-01  2.400000000e+01
 1.000000000e+01  2.885176330432195e-01  2.500000000e+01
 1.000000000e+01  3.069274838138802e-01  2.600000000e+01
 1.000000000e+01  3.253452313393971e-01  2.700000000e+01
 1.000000000e+01  3.437115055366711e-01  2.800000000e+01
 1.000000000e+01  3.619684460491219e-01  2.900000000e+01
 1.000000000e+01  3.800599513317592e-01  3.000000000e+01
